,name,address,phone_number,location_latitude,location_longitude,is_closed,city,zip_code,category,FEMA_category,zip_code_latitude,zip_code_longitude,2010_zip_code_census_population
3223,RaceTrac,"['1625 Old Hwy 41', 'Kennesaw, GA 30152']",(770) 424-8048,33.9930444,-84.59771686,FALSE,Kennesaw,30152,Convenience Stores,"(4) Energy (power, fuel)",34.002147,-84.63392,40393
3224,QuikTrip,"['2761 Cobb Pkwy', 'Kennesaw, GA 30152']",(678) 581-0874,34.0219163,-84.6253248,FALSE,Kennesaw,30152,Convenience Stores,"(4) Energy (power, fuel)",34.002147,-84.63392,40393
3225,Texaco,"['1630 Old 41 Hwy NW', 'Kennesaw, GA 30152']",(678) 354-0400,33.99390636,-84.59743258,FALSE,Kennesaw,30152,Gas Stations,"(4) Energy (power, fuel)",34.002147,-84.63392,40393
3226,Shell,"['2145 Cobb Pkwy NW', 'Kennesaw, GA 30152']",(770) 424-6242,34.0057716,-84.6045837,FALSE,Kennesaw,30152,Gas Stations,"(4) Energy (power, fuel)",34.002147,-84.63392,40393
3227,Texaco,"['2675 Stilesboro Rd', 'Kennesaw, GA 30152']",None,33.991863,-84.629,FALSE,Kennesaw,30152,Convenience Stores,"(4) Energy (power, fuel)",34.002147,-84.63392,40393
3228,Murphy Oil USA,"['3111 Cobb Pkwy NW', 'Kennesaw, GA 30152']",(770) 974-6430,34.03055191,-84.65951538,FALSE,Kennesaw,30152,Gas Stations,"(4) Energy (power, fuel)",34.002147,-84.63392,40393
3229,Citgo,"['2057 Cobb Pkwy NW', 'Kennesaw, GA 30152']",(770) 424-3231,34.00229263,-84.59967804,FALSE,Kennesaw,30152,Gas Stations,"(4) Energy (power, fuel)",34.002147,-84.63392,40393
3230,Quiktrip,"['2761 Cobb Pkwy NW', 'Kennesaw, GA 30152']",(678) 581-1544,34.01978302,-84.62192535,FALSE,Kennesaw,30152,Gas Stations,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3231,Pike Plumbing,"['4341 Stilesboro Ln', 'Kennesaw, GA 30152']",(770) 424-9465,33.99578,-84.6783407,FALSE,Kennesaw,30152,Plumbing,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3232,QuikTrip,"['1400 Ernest W Barrett Pkwy NW', 'Kennesaw, GA 30152']",(470) 336-4990,33.99566559,-84.59138572,FALSE,Kennesaw,30152,Gas Stations,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3233,Walgreens,"['2779 Cobb Pkwy Nw', 'Kennesaw, GA 30152']",(770) 795-1838,34.02109146,-84.62476349,FALSE,Kennesaw,30152,Drugstores,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3234,RaceTrac,"['1625 Old Hwy 41', 'Kennesaw, GA 30152']",(770) 424-8048,33.9930444,-84.59771686,FALSE,Kennesaw,30152,Convenience Stores,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3235,Enterprise Rent-A-Car,"['2202 Cobb Pkwy NW', 'Bldg 100', 'Kennesaw, GA 30152']",(770) 420-3324,34.00850907,-84.60518247,FALSE,Kennesaw,30152,Car Rental,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3236,Hertz Rent A Car,"['2143 Cobb Pkwy', 'Kennesaw, GA 30152']",(678) 355-0300,34.00566012,-84.60431479,FALSE,Kennesaw,30152,Car Rental,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3237,QuikTrip,"['2761 Cobb Pkwy', 'Kennesaw, GA 30152']",(678) 581-0874,34.0219163,-84.6253248,FALSE,Kennesaw,30152,Convenience Stores,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3238,Avis Kennesaw,"['1930 Cobb Pkwy', 'Kennesaw, GA 30152']",(770) 420-9597,34.00007629,-84.58919525,FALSE,Kennesaw,30152,Car Rental,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3239,Kennesaw office of East Cobb Pediatrics,"['6110 Pine Mountain Rd', 'Ste 202', 'Kennesaw, GA 30152']",(770) 795-4553,34.020192,-84.624417,FALSE,Kennesaw,30152,Pediatricians,(3) Health and medical,34.002147,-84.63392,40393
3240,Kennesaw Family Medicine,"['6110 Pine Mountain Rd', 'Ste 102', 'Kennesaw, GA 30152']",(770) 222-3503,34.02026749,-84.6245575,FALSE,Kennesaw,30152,Family Practice,(3) Health and medical,34.002147,-84.63392,40393
3241,Stepping Stone Pediatrics,"['1770 Dennis Kemp Ln NW', 'Kennesaw, GA 30152']",(770) 515-9000,33.99980927,-84.70279694,FALSE,Kennesaw,30152,Pediatricians,(3) Health and medical,34.002147,-84.63392,40393
3242,New You Bio-Hormones,"['5150 Stilesboro Rd NW', 'Ste 415', 'Kennesaw, GA 30152']",(770) 558-9773,33.99564,-84.69957,FALSE,Kennesaw,30152,Medical Spas,(3) Health and medical,34.002147,-84.63392,40393
3243,WellStar Medical Group Pediatrics at Brookstone,"['5150 Stilesboro Rd', 'Ste 220', 'Kennesaw, GA 30152']",(770) 424-8222,33.995822,-84.699781,FALSE,Kennesaw,30152,Pediatricians,(3) Health and medical,34.002147,-84.63392,40393
3244,Vein Clinics of America,"['1300 Ernest Barrett Pkwy', 'Ste 230', 'Kennesaw, GA 30152']",(678) 385-4670,33.998253,-84.5901231,FALSE,Kennesaw,30152,Medical Centers,(3) Health and medical,34.002147,-84.63392,40393
3245,Princeton Lakes Pediatrics - Kennesaw,"['2953 Cobb Pkwy NW', '16/17', 'Kennesaw, GA 30152']",(678) 483-6880,34.02596,-84.6371,FALSE,Kennesaw,30152,Pediatricians,(3) Health and medical,34.002147,-84.63392,40393
3246,Hornburg Holistics,"['5150 Stilesboro Rd', 'Ste 620', 'Kennesaw, GA 30152']",(770) 309-9239,33.9959199,-84.6997851,FALSE,Kennesaw,30152,Acupuncture,(3) Health and medical,34.002147,-84.63392,40393
3247,"Kyoung-Soon Kim, MD -Stepping Stone Pediatrics","['1770 Dennis Kemp Ln', 'Kennesaw, GA 30152']",(770) 515-9000,33.999809,-84.702795,FALSE,Kennesaw,30152,Internal Medicine,(3) Health and medical,34.002147,-84.63392,40393
3248,Georgia Podiatry,"['5205 Stilesboro Rd', 'Ste 205', 'Kennesaw, GA 30152']",(678) 310-0540,33.995651,-84.7020483,FALSE,Kennesaw,30152,Podiatrists,(3) Health and medical,34.002147,-84.63392,40393
3249,Batteries Plus Bulbs,"['2953 Cobb Pkwy NW', 'Kennesaw, GA 30152']",(678) 331-1416,34.026028,-84.637406,FALSE,Kennesaw,30152,Electronics Repair,(5) Communications,34.002147,-84.63392,40393
3250,Sprint Store,"['1881 N Cobb Pkwy', 'Kennesaw, GA 30152']",(678) 797-8100,33.99727109,-84.58667709,FALSE,Kennesaw,30152,Mobile Phones,(5) Communications,34.002147,-84.63392,40393
3251,Verizon Authorized Retailer - Cellular Sales,"['3290 North Cobb Pkwy', 'Kennesaw, GA 30152']",(770) 694-6092,34.034877,-84.674541,FALSE,Kennesaw,30152,Mobile Phones,(5) Communications,34.002147,-84.63392,40393
3252,Cricket Wireless Authorized Retailer,"['2774 Cobb Pkwy NW', 'Ste 112', 'Kennesaw, GA 30152']",(678) 909-2941,34.022912,-84.623795,FALSE,Kennesaw,30152,Mobile Phones,(5) Communications,34.002147,-84.63392,40393
3253,A Heavenly Carriage,"['Kennesaw, GA 30152']",(770) 792-0770,33.99672,-84.59638,FALSE,Kennesaw,30152,Limos,(6) Transportation,34.002147,-84.63392,40393
3254,Executive One Sedan,"['2611 Loring Rd NW', 'Kennesaw, GA 30152']",(404) 274-7738,33.844431,-84.492562,FALSE,Kennesaw,30152,Airport Shuttles,"(2) Food, water, sheltering",34.002147,-84.63392,40393
3255,Airport Star Shuttle,"['Atlanta, GA 30337']",(770) 653-8873,33.78552723,-84.40446189,FALSE,Atlanta,30337,Airport Shuttles,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3256,Fire Defense Center,"['2834 Sullivan Rd', 'College Park, GA 30337']",(770) 855-4633,33.62228,-84.48173,FALSE,Atlanta,30337,Fire Protection Services,"Police, Medical and Fire Assistance",33.646984,-84.4538,11505
3257,Airport Star Shuttle,"['Atlanta, GA 30337']",(770) 653-8873,33.78552723,-84.40446189,FALSE,Atlanta,30337,Airport Shuttles,(6) Transportation,33.646984,-84.4538,11505
3258,WallyPark Airport Parking,"['3811 Wally Park Way', 'College Park, GA 30337']",(404) 763-9990,33.6498,-84.47232,FALSE,Atlanta,30337,Parking,(6) Transportation,33.646984,-84.4538,11505
3259,MTI Limo and Shuttle Services,"['2581 Sullivan Rd', 'Atlanta, GA 30337']",(404) 669-0900,33.625061,-84.473568,FALSE,Atlanta,30337,Limos,(6) Transportation,33.646984,-84.4538,11505
3260,Express Ride Limos and shuttles,"['2560 W Point Ave', 'Atlanta, GA 30337']",(404) 559-0544,33.6258902,-84.4730869,FALSE,Atlanta,30337,Limos,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3261,Express Ride Limos and shuttles,"['2560 W Point Ave', 'Atlanta, GA 30337']",(404) 559-0544,33.6258902,-84.4730869,FALSE,Atlanta,30337,Limos,(6) Transportation,33.646984,-84.4538,11505
3262,Chevron,"['2407 Riverdale Rd', 'College Park, GA 30337']",None,33.6351017,-84.46829461,FALSE,Atlanta,30337,Gas Stations,"(4) Energy (power, fuel)",33.646984,-84.4538,11505
3263,BP,"['2511 Camp Creek Pkwy', 'College Park, GA 30337']",(404) 209-7911,33.65128,-84.471434,FALSE,Atlanta,30337,Convenience Stores,"(4) Energy (power, fuel)",33.646984,-84.4538,11505
3264,Chevron,"['4875 Old National Hwy', 'College Park, GA 30337']",(404) 761-7453,33.62273026,-84.47483063,FALSE,Atlanta,30337,Gas Stations,"(4) Energy (power, fuel)",33.646984,-84.4538,11505
3265,Chevron,"['3537 Main St', 'College Park, GA 30337']",(404) 765-8435,33.65888,-84.44815,FALSE,Atlanta,30337,Gas Stations,"(4) Energy (power, fuel)",33.646984,-84.4538,11505
3266,Atlanta Airport Marriott,"['4711 Best Rd', 'Atlanta, GA 30337']",(404) 766-7900,33.62662528,-84.45760936,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3267,National Car Rental,"['2200 Rental Car Cntr Pkwy 2250', 'College Park, GA 30337']",(833) 315-5895,33.6398924,-84.4642402,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3268,Enterprise Rent-A-Car,"['2200 Rental Car Cntr Pkwy 2210', 'College Park, GA 30337']",(833) 315-5894,33.639942,-84.464367,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3269,The Westin Atlanta Airport,"['4736 Best Rd', 'Atlanta, GA 30337']",(404) 762-7676,33.62684889,-84.45726097,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3270,Hilton Garden Inn Atlanta Airport/Millenium Center,"['2301 Sullivan Rd', 'College Park, GA 30337']",(404) 766-0303,33.6259032,-84.462889,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3271,Alamo Rent A Car,"['2200 Rental Car Cntr Pkwy 2255', 'College Park, GA 30337']",(833) 315-5893,33.63985629,-84.46447849,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3272,SkyTrain,"['6000 N Terminal Pkwy', 'Hartsfield-Jackson Atlanta International Airport', 'Atlanta, GA 30337']",None,33.64092804,-84.44670287,FALSE,Atlanta,30337,Public Transportation,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3273,Atlanta Airport Marriott Gateway,"['2020 Convention Center Concourse', 'Atlanta, GA 30337']",(404) 763-1544,33.64375955,-84.45750743,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3274,Hyatt Place Atlanta Airport South,"['1899 Sullivan Rd', 'College Park, GA 30337']",(770) 994-2997,33.62707,-84.45253,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3275,Renaissance Atlanta Airport Gateway Hotel,"['2081 Convention Center Concourse', 'Atlanta, GA 30337']",(470) 306-0100,33.64290662,-84.45620103,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3276,Hertz Rent A Car,"['2200 Rental Car Center Pkwy', 'Atlanta, GA 30337']",(404) 530-2925,33.64017527,-84.46413474,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3277,Hotel Indigo Atlanta Airport - College Park,"['1776 Harvard Ave', 'College Park, GA 30337']",(404) 767-8881,33.65306473,-84.4471817,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3278,SpringHill Suites by Marriott Atlanta Airport Gateway,"['2091 Convention Center Concourse', 'College Park, GA 30337']",(770) 907-8880,33.64379611,-84.45753222,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3279,Holiday Inn Atlanta Airport South,"['4669 Airport Blvd', 'College Park, GA 30337']",(404) 487-5000,33.6279907,-84.4526367,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3280,Fairfield Inn & Suites Atlanta Airport South/Sullivan Road,"['2020 Sullivan Rd', 'College Park, GA 30337']",(770) 994-3666,33.62401815,-84.45554674,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3281,Park'N Ticket,"['3945 Conley St', 'College Park, GA 30337']",(404) 669-3800,33.64785904,-84.4544961,FALSE,Atlanta,30337,Airport Shuttles,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3282,SIXT rent a car,"['2200 Rental Car Center Pkwy', 'College Park, GA 30337']",(404) 698-4787,33.63986523,-84.46441412,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3283,Embassy Suites by Hilton Atlanta Airport,"['4700 Southport Rd', 'Atlanta, GA 30337']",(404) 767-1988,33.62781865,-84.46333453,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3284,Holiday Inn Express Atlanta Airport-College Park,"['4601 Best Rd', 'College Park, GA 30337']",(404) 761-6500,33.63057,-84.45857,FALSE,Atlanta,30337,Venues & Event Spaces,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3285,La Quinta by Wyndham Atlanta Airport South,"['4820 Massachusetts Blvd', 'Atlanta, GA 30337']",(770) 996-0000,33.623987,-84.4537,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3286,Marta,"['2128 W Point Ave', 'Atlanta, GA 30337']",(404) 765-9478,33.63991623,-84.46356291,FALSE,Atlanta,30337,Train Stations,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3287,Courtyard by Marriott Atlanta Airport South/Sullivan Road,"['2050 Sullivan Road', 'College Park, GA 30337']",(770) 997-2220,33.62394668,-84.45649624,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3288,Avis Rent A Car System,"['2200 Rental Car Ctr Pkwy', 'College Park, GA 30337']",(404) 763-6333,33.639812,-84.464425,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3289,Enterprise Rent-A-Car,"['3907 Main St', 'College Park, GA 30337']",(404) 763-1631,33.6486886,-84.45037978,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3290,Comfort Inn Atlanta Airport,"['1888 Sullivan Rd', 'College Park, GA 30337']",(770) 996-2220,33.626261,-84.451001,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3291,Thrifty Rent A Car,"['2300 Rental Car Center Pkwy', 'Hartsfield Intl Apo', 'College Park, GA 30337']",(877) 283-0898,33.64013739,-84.46264654,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3292,Sleep Inn Airport,"['1911 Sullivan Rd', 'College Park, GA 30337']",(770) 996-6100,33.62658154,-84.45375632,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3293,MTI Limo and Shuttle Services,"['2581 Sullivan Rd', 'Atlanta, GA 30337']",(404) 669-0900,33.625061,-84.473568,FALSE,Atlanta,30337,Limos,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3294,WallyPark Airport Parking,"['3811 Wally Park Way', 'College Park, GA 30337']",(404) 763-9990,33.6498,-84.47232,FALSE,Atlanta,30337,Parking,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3295,Dollar Car Rental,"['2300 Rental Car Center Pkwy', 'College Park, GA 30337']",(866) 434-2226,33.6400452,-84.4626312,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3296,E Z Rent A Car,"['Atlanta Hartsfield International Airport', '4310 Global Gateway Connector, Ste A', 'Atlanta, GA 30337']",(404) 761-4999,33.64221463,-84.4677084,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3297,Red Lion Hotel Atlanta Airport,"['1419 Virginia Ave.', 'Atlanta, GA 30337']",(404) 400-5900,33.65992,-84.43544,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3298,Advantage Rent A Car,"['2200 Rental Car Center Pkwy', 'College Park, GA 30337']",(800) 777-5500,33.6399262,-84.4623302,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3299,RaceTrac,"['2250 Camp Creek Pkwy', 'College Park, GA 30337']",(404) 767-4117,33.64883728,-84.46275485,FALSE,Atlanta,30337,Convenience Stores,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3300,Hertz Rent A Car,"['2020 Convention Center Concourse', 'Atlanta, GA 30337']",(404) 443-8670,33.6435204,-84.4576874,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3301,All American Limousine Services,"['1561 Virginia Ave', 'Ste 101', 'Atlanta, GA 30337']",(404) 625-7511,33.6594049,-84.4398118,FALSE,Atlanta,30337,Limos,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3302,Payless Car Rental,"['2200 Rental Car Ctr Pkwy', 'Atlanta, GA 30337']",(404) 768-2401,33.6408734,-84.4656977,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3303,Microtel Inn & Suites by Wyndham Atlanta Airport,"['4839 Massachusetts Blvd', 'College Park, GA 30337']",(888) 595-1878,33.623588,-84.454833,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3304,Budget Car and Truck Rental of Atlanta,"['2300 Rental Car Center Pkwy', 'Atlanta Hartsfield Intl. Airport', 'Atlanta, GA 30337']",(404) 530-3000,33.639877,-84.463868,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3305,Days Inn by Wyndham College Park Airport Best Road,"['4505 Best Rd', 'College Park, GA 30337']",(800) 329-1073,33.63285446,-84.45867157,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3306,Routes Car Rental,"['2144 Sullivan Rd', 'College Park, GA 30337']",(404) 704-0910,33.62416,-84.45961,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3307,ACE Rent a Car,"['2200 Rental Car Center Pkwy', 'College Park, GA 30337']",(888) 488-4223,33.6406144,-84.4629287,FALSE,Atlanta,30337,Car Rental,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3308,Marta - College Park,"['3800 E Main St', 'College Park, GA 30337']",None,33.65149018,-84.44891296,FALSE,Atlanta,30337,Metro Stations,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3309,Quality Inn Atlanta Airport-Central,"['2010 Sullivan Rd', 'College Park, GA 30337']",(770) 991-8985,33.62454,-84.45415,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3310,Martini's at the Westin,"['4736 Best Rd', 'Atlanta, GA 30337']",None,33.62757,-84.457243,FALSE,Atlanta,30337,American (Traditional),"(2) Food, water, sheltering",33.646984,-84.4538,11505
3311,Chevron,"['2407 Riverdale Rd', 'College Park, GA 30337']",None,33.6351017,-84.46829461,FALSE,Atlanta,30337,Gas Stations,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3312,Horizon Airport Parking,"['1931 Roosevelt Hwy', 'Ste A', 'College Park, GA 30337']",(404) 557-2100,33.645261,-84.452205,FALSE,Atlanta,30337,Parking,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3313,Super 8 College Park/Atlanta Airport,"['2010 Sullivan Road', 'I-85 East, 71 Riverdale Rd', 'College Park, GA 30337']",(800) 536-9326,33.62454,-84.45415,FALSE,Atlanta,30337,Hotels,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3314,AICA Orthopedics,"['1624 Virginia Ave', 'College Park, GA 30337']",(404) 592-0322,33.6591151,-84.4423281,FALSE,Atlanta,30337,Chiropractors,(3) Health and medical,33.646984,-84.4538,11505
3315,Grace Medical Equipment Dist,"['4854 Old National Hwy', 'Atlanta, GA 30337']",(404) 766-8118,33.6231003,-84.4732132,FALSE,Atlanta,30337,Medical Supplies,(3) Health and medical,33.646984,-84.4538,11505
3316,Granny Nannies,"['2300 Camp Creek Pkwy', 'Ste 250', 'College Park, GA 30337']",(404) 530-0040,33.648605,-84.4657231,FALSE,Atlanta,30337,Home Health Care,(3) Health and medical,33.646984,-84.4538,11505
3317,iTravel Apple Authorized Reseller,"['6000 N Terminal Pkwy', 'Gate B', 'Atlanta, GA 30337']",(404) 574-6192,33.640325,-84.435992,FALSE,Atlanta,30337,Electronics,(5) Communications,33.646984,-84.4538,11505
3318,SkyTrain,"['6000 N Terminal Pkwy', 'Hartsfield-Jackson Atlanta International Airport', 'Atlanta, GA 30337']",None,33.64092804,-84.44670287,FALSE,Atlanta,30337,Public Transportation,(6) Transportation,33.646984,-84.4538,11505
3319,Park'N Ticket,"['3945 Conley St', 'College Park, GA 30337']",(404) 669-3800,33.64785904,-84.4544961,FALSE,Atlanta,30337,Airport Shuttles,(6) Transportation,33.646984,-84.4538,11505
3320,All American Limousine Services,"['1561 Virginia Ave', 'Ste 101', 'Atlanta, GA 30337']",(404) 625-7511,33.6594049,-84.4398118,FALSE,Atlanta,30337,Limos,(6) Transportation,33.646984,-84.4538,11505
3321,Marta - College Park,"['3800 E Main St', 'College Park, GA 30337']",None,33.65149018,-84.44891296,FALSE,Atlanta,30337,Metro Stations,(6) Transportation,33.646984,-84.4538,11505
3322,Horizon Airport Parking,"['1931 Roosevelt Hwy', 'Ste A', 'College Park, GA 30337']",(404) 557-2100,33.645261,-84.452205,FALSE,Atlanta,30337,Parking,(6) Transportation,33.646984,-84.4538,11505
3323,Day & Night Taxi,"['3769 College St', 'Atlanta, GA 30337']",(404) 767-7464,33.65246,-84.45153,FALSE,Atlanta,30337,Taxis,(6) Transportation,33.646984,-84.4538,11505
3324,Frontier Airlines,"['6000 N Terminal Pkwy', 'Atlanta, GA 30337']",(801) 401-9000,33.6389798,-84.4186755,FALSE,Atlanta,30337,Airlines,(6) Transportation,33.646984,-84.4538,11505
3325,A-Best Airport Shuttle and Limo LLC,"['Atlanta, GA 30337']",(678) 993-6761,33.64027405,-84.4522171,FALSE,Atlanta,30337,Airport Shuttles,(6) Transportation,33.646984,-84.4538,11505
3326,Action Taxi,"['1797 Rugby Ave', 'Ste 3', 'Atlanta, GA 30337']",(404) 671-5350,33.66297,-84.44772,FALSE,Atlanta,30337,Taxis,(6) Transportation,33.646984,-84.4538,11505
3327,Global VIP Limousine,"['6000 N Terminal Pkwy', 'Atlanta, GA 30337']",(888) 502-6224,33.6408341,-84.4438504,FALSE,Atlanta,30337,Limos,(6) Transportation,33.646984,-84.4538,11505
3328,Airserv Corporation Atlanta,"['2535 Camp Creek Pkwy', 'Atlanta, GA 30337']",(404) 765-2165,33.651147,-84.4732395,FALSE,Atlanta,30337,Airport Shuttles,(6) Transportation,33.646984,-84.4538,11505
3329,Pickup And Drop Transportation And Limousine,"['1561 Virginia Ave', 'Ste 211-A', 'College Park, GA 30337']",(404) 761-4139,33.65964617,-84.440154,FALSE,Atlanta,30337,Limos,(6) Transportation,33.646984,-84.4538,11505
3330,A A-1 Taxi,"['Atlanta, GA 30337']",(770) 909-4033,33.64027405,-84.4522171,FALSE,Atlanta,30337,Taxis,(6) Transportation,33.646984,-84.4538,11505
3331,Optimum Limousine,"['510 Plaza Dr', 'Ste 2230', 'Atlanta, GA 30337']",(404) 937-4064,33.6200701,-84.4061827,FALSE,Atlanta,30337,Limos,(6) Transportation,33.646984,-84.4538,11505
3332,Greater Atlanta Airport Shuttle,"['4854 Old National Hwy', 'Ste 132', 'Atlanta, GA 30337']",(678) 851-7063,33.623096,-84.473198,FALSE,Atlanta,30337,Limos,(6) Transportation,33.646984,-84.4538,11505
3333,Delta Airlines,"['2800 S Terminal Pkwy', 'College Park, GA 30337']",None,33.637405,-84.44874,FALSE,Atlanta,30337,Airlines,(6) Transportation,33.646984,-84.4538,11505
3334,Pickup And Drop Transportation And Limousine,"['1561 Virginia Ave', 'Ste 211-A', 'College Park, GA 30337']",(404) 761-4139,33.65964617,-84.440154,FALSE,Atlanta,30337,Limos,"(2) Food, water, sheltering",33.646984,-84.4538,11505
3335,Sellers Environmental,"['1049 Creasy Patch Rd', 'Cornelia, GA 30531']",(706) 499-0576,34.49306,-83.60156,FALSE,Cornelia,30531,Septic Services,(7) Hazardous Waste,34.514215,-83.54118,11279
3336,Habersham Podiatry,"['134B Market Corners Dr', 'Cornelia, GA 30531']",(706) 776-3132,34.53635406,-83.53807068,FALSE,Cornelia,30531,Podiatrists,(3) Health and medical,34.514215,-83.54118,11279
3337,Dockery's Electrical Plumbing Heating & Air,"['263 Camp Creek Rd', 'Cornelia, GA 30531']",(706) 778-5304,34.52623,-83.52582,FALSE,Cornelia,30531,Plumbing,"(4) Energy (power, fuel)",34.514215,-83.54118,11279
3338,Racetrac,"['505 Historic 441 Hwy', 'Cornelia, GA 30531']",(706) 776-6438,34.543109,-83.545093,FALSE,Cornelia,30531,Convenience Stores,"(4) Energy (power, fuel)",34.514215,-83.54118,11279
3339,A & A Electric,"['3699 Bc Grant Rd', 'Cornelia, GA 30531']",(800) 537-0991,34.50770187,-83.56114197,FALSE,Cornelia,30531,Electricians,"(4) Energy (power, fuel)",34.514215,-83.54118,11279
3340,Murphy's Gas,"['111 Vfw Rd', 'Cornelia, GA 30531']",None,34.53464246,-83.53555747,FALSE,Cornelia,30531,Gas Stations,"(4) Energy (power, fuel)",34.514215,-83.54118,11279
3341,Chip's Service & Exhaust Center,"['944 N Main St', 'Cornelia, GA 30531']",(706) 778-8254,34.52285,-83.52801,FALSE,Cornelia,30531,Gas Stations,"(4) Energy (power, fuel)",34.514215,-83.54118,11279
3342,Hampton Inn Cornelia,"['161 Market Corners Dr', 'Cornelia, GA 30531']",(706) 778-0040,34.5352292,-83.53775918,FALSE,Cornelia,30531,Hotels,"(2) Food, water, sheltering",34.514215,-83.54118,11279
3343,Racetrac,"['505 Historic 441 Hwy', 'Cornelia, GA 30531']",(706) 776-6438,34.543109,-83.545093,FALSE,Cornelia,30531,Convenience Stores,"(2) Food, water, sheltering",34.514215,-83.54118,11279
3344,Regal Mart,"['789 S Main St', 'Cornelia, GA 30531']",(706) 776-9554,34.50731,-83.52443,FALSE,Cornelia,30531,Convenience Stores,"(2) Food, water, sheltering",34.514215,-83.54118,11279
