,name,address,phone_number,location_latitude,location_longitude,is_closed,city,zip_code,category,FEMA_category,zip_code_latitude,zip_code_longitude,2010_zip_code_census_population
4056,Gwinnnett Multi,"['34 Upper Riverdale Rd SE', 'Ste 100', 'Riverdale, GA 30274']",(770) 473-1993,33.57765,-84.38757,False,Riverdale,30274,Internal Medicine,(3) Health and medical,33.555145,-84.40108,31893
4057,Quiktrip,"['7350 Highway 85', 'Riverdale, GA 30274']",(770) 909-7324,33.5542304500448,-84.4137998297811,False,Riverdale,30274,Convenience Stores,"(2) Food, water, sheltering",33.555145,-84.40108,31893
4058,A & B Taxi,"['9074 Homewood Dr', 'Riverdale, GA 30274']",(770) 471-6646,33.5116157531738,-84.4008026123047,False,Riverdale,30274,Taxis,(6) Transportation,33.555145,-84.40108,31893
4059,Destination Assured Taxi,"['Riverdale, GA 30274']",(678) 870-4448,33.5556678771973,-84.40081787109379,False,Riverdale,30274,Taxis,(6) Transportation,33.555145,-84.40108,31893
4060,Solutions2,"['1504 Commercial Ct', 'Ste 2', 'Jonesboro, GA 30238']",(678) 665-8406,33.478148,-84.3421173,False,Jonesboro,30238,Security Systems,(1) safety and security,33.49348,-84.37871,34713
4061,Solutions2,"['1504 Commercial Ct', 'Ste 2', 'Jonesboro, GA 30238']",(678) 665-8406,33.478148,-84.3421173,False,Jonesboro,30238,Security Systems,(5) Communications,33.49348,-84.37871,34713
4062,Clayton County Police Department,"['7911 N McDonough St', 'Jonesboro, GA 30238']",(770) 477-3747,33.468210879285,-84.3368268013,False,Jonesboro,30238,Police Departments,"Police, Medical and Fire Assistance",33.49348,-84.37871,34713
4063,B P Food Mart,"['166 Corinth Rd', 'Jonesboro, GA 30238']",(678) 817-6309,33.4828,-84.40446999999999,False,Jonesboro,30238,Gas Stations,"(4) Energy (power, fuel)",33.49348,-84.37871,34713
4064,Dewalt Limousine Service,"['1504 Commercial Ct', 'Jonesboro, GA 30238']",(770) 473-6738,33.47818,-84.34222,False,Jonesboro,30238,Limos,(6) Transportation,33.49348,-84.37871,34713
4065,Advanced Gate Tech,"['8470 Hearn Rd', 'Palmetto, GA 30268']",(770) 463-8668,33.519172668456996,-84.7148895263672,False,Palmetto,30268,Fences & Gates,(1) safety and security,33.527793,-84.69453,9090
4066,Shell,"['400 Carlton Rd', 'Ste B', 'Palmetto, GA 30268']",(770) 463-8141,33.5285958918927,-84.6634100151994,False,Palmetto,30268,Gas Stations,"(4) Energy (power, fuel)",33.527793,-84.69453,9090
4067,The Inn at Serenbe,"['10950 Hutchesons Ferry Rd', 'Chatt Hills, GA 30268']",(770) 463-2610,33.5279947442673,-84.744140064045,False,Palmetto,30268,Bed & Breakfast,"(2) Food, water, sheltering",33.527793,-84.69453,9090
4068,Palmetto Package Store,"['510 Center St', 'Palmetto, GA 30268']",(770) 463-4396,33.520339965820305,-84.6689834594727,False,Palmetto,30268,"Beer, Wine & Spirits","(2) Food, water, sheltering",33.527793,-84.69453,9090
4069,Mac's Marathon,"['1188 Collinsworth Rd', 'Palmetto, GA 30268']",(770) 463-4454,33.5009857267141,-84.64072510600091,False,Palmetto,30268,Convenience Stores,"(2) Food, water, sheltering",33.527793,-84.69453,9090
4070,Ballard Crossing Chevron,"['9165 Roosevelt Hwy', 'Palmetto, GA 30268']",(770) 463-2040,33.5286293029785,-84.6623764038086,False,Palmetto,30268,Convenience Stores,"(2) Food, water, sheltering",33.527793,-84.69453,9090
4071,Precision Alarm,"['Chattahoochee Hills, GA 30268']",(770) 463-8890,33.562141418456996,-84.7664031982422,False,Palmetto,30268,Security Systems,(1) safety and security,33.527793,-84.69453,9090
4072,Tech 1st Solutions,"['Atlanta, GA 30349']",(404) 618-3420,33.61168,-84.47198,False,Atlanta,30349,Home Theatre Installation,(1) safety and security,33.61541,-84.49033,67602
4073,SquareTrade Go,"['Atlanta, GA 30349']",(470) 317-3300,33.611309999999996,-84.47153,False,Atlanta,30349,Mobile Phone Repair,(5) Communications,33.61541,-84.49033,67602
4074,Atlanta Courtesy Limo,"['1543 Riverwalk Ct', 'Ste D', 'Atlanta, GA 30349']",(678) 748-0111,33.6134249,-84.4402529,False,Atlanta,30349,Limos,(6) Transportation,33.61541,-84.49033,67602
4075,Lyft,"['Atlanta, GA 30349']",None,33.7489954,-84.3879824,False,Atlanta,30349,Taxis,(6) Transportation,33.61541,-84.49033,67602
4076,Gold Leaf Transportation,"['Atlanta, GA 30349']",(404) 549-9942,33.61168,-84.47198,False,Atlanta,30349,Town Car Service,(6) Transportation,33.61541,-84.49033,67602
4077,Airport Taxi Atl,"['4944 Wexford Trl', 'Atlanta, GA 30349']",(404) 723-2544,33.605789184570305,-84.5495223999023,False,Atlanta,30349,Taxis,(6) Transportation,33.61541,-84.49033,67602
4078,QuikTrip,"['5390 Riverdale Rd', 'College Park, GA 30349']",(770) 994-0186,33.608573598175894,-84.43561255931859,False,Atlanta,30349,Gas Stations,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4079,Shell,"['5181 W Fayetteville Rd', 'College Park, GA 30349']",(770) 703-1045,33.613929999999996,-84.44972,False,Atlanta,30349,Gas Stations,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4080,O&M Electric Inc,"['College Park, GA 30349']",(404) 768-3743,33.6564292907715,-84.4487762451172,False,Atlanta,30349,Electricians,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4081,Circle K,"['1697 Norman Dr', 'College Park, GA 30349']",(470) 878-0383,33.60864,-84.4456,False,Atlanta,30349,Convenience Stores,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4082,BP,"['5097 W Fayetteville Rd', 'College Park, GA 30349']",(770) 991-0362,33.616382598877,-84.4502258300781,False,Atlanta,30349,Gas Stations,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4083,Ran's Exxon,"['5231 Hwy 85', 'College Park, GA 30349']",None,33.6120284521386,-84.4033606722951,False,Atlanta,30349,Gas Stations,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4084,Swift Fuel Mart,"['5780 Riverdale Rd', 'College Park, GA 30349']",(770) 991-5680,33.597455026155,-84.4284748658538,False,Atlanta,30349,Gas Stations,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4085,Murphy USA,"['6135 Old National Hwy', 'College Park, GA 30349']",(770) 996-0471,33.587365999999996,-84.469705,False,Atlanta,30349,Gas Stations,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4086,Chevron,"['5631 W Fayetteville Rd', 'College Park, GA 30349']",(770) 991-2404,33.60251029999999,-84.4464721,False,Atlanta,30349,Gas Stations,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4087,Chad's Handyman Service,"['Atlanta, GA 30349']",(770) 900-6204,33.6113128662109,-84.4715347290039,False,Atlanta,30349,Handyman,"(4) Energy (power, fuel)",33.61541,-84.49033,67602
4088,Country Inn & Suites Atlanta Airport South,"['5100 W Fayetteville Rd', 'College Park, GA 30349']",(770) 991-1099,33.6158,-84.44899000000001,False,Atlanta,30349,Hotels,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4089,Best Western Plus Hotel & Suites Airport South,"['1556 Phoenix Blvd', 'College Park, GA 30349']",(770) 996-5800,33.6140641,-84.4400775,False,Atlanta,30349,Hotels,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4090,QuikTrip,"['5390 Riverdale Rd', 'College Park, GA 30349']",(770) 994-0186,33.608573598175894,-84.43561255931859,False,Atlanta,30349,Gas Stations,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4091,Atlanta Courtesy Limo,"['1543 Riverwalk Ct', 'Ste D', 'Atlanta, GA 30349']",(678) 748-0111,33.6134249,-84.4402529,False,Atlanta,30349,Limos,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4092,Ramada Plaza by Wyndham Atlanta Airport,"['5010 Old National Highway', 'Atlanta, GA 30349']",(800) 252-1709,33.61931,-84.47180999999999,False,Atlanta,30349,Hotels,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4093,Quality Inn & Suites Atlanta Airport South,"['2480 Old National Pkwy', 'College Park, GA 30349']",(404) 766-0000,33.617773,-84.471062,False,Atlanta,30349,Hotels,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4094,Travelodge by Wyndham College Park,"['2471 Old National Parkway', 'College Park, GA 30349']",(800) 760-6483,33.61914,-84.47072,False,Atlanta,30349,Hotels,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4095,Howard Johnson by Wyndham Atlanta Airport,"['1551 Phoenix Blvd', 'College Park, GA 30349']",(800) 889-9735,33.6152,-84.43982,False,Atlanta,30349,Hotels,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4096,Shell,"['5181 W Fayetteville Rd', 'College Park, GA 30349']",(770) 703-1045,33.613929999999996,-84.44972,False,Atlanta,30349,Gas Stations,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4097,Ankle & Foot Centers of Georgia - College Park,"['5335 Old National Hwy', 'College Park, GA 30349']",(404) 768-3668,33.610040000000005,-84.47224,False,Atlanta,30349,Podiatrists,(3) Health and medical,33.61541,-84.49033,67602
4098,Ankle & Foot Centers of Georgia,"['5335 Old National Hwy', 'Atlanta, GA 30349']",(404) 768-3668,33.610040000000005,-84.47224,False,Atlanta,30349,Podiatrists,(3) Health and medical,33.61541,-84.49033,67602
4099,Kid's Avenue Pediatrics,"['1720 Phoenix Blvd', 'Ste 900', 'College Park, GA 30349']",(770) 909-8007,33.61398,-84.44577,False,Atlanta,30349,Pediatricians,(3) Health and medical,33.61541,-84.49033,67602
4100,Star Family Health Care & Wellness Center,"['5337 Old National Hwy', 'Ste 100', 'Atlanta, GA 30349']",(404) 767-7777,33.6094236976222,-84.471138663041,False,Atlanta,30349,Family Practice,(3) Health and medical,33.61541,-84.49033,67602
4101,EMSI,"['5032 Clark Howell Hwy', 'Atlanta, GA 30349']",(770) 991-7177,33.619236,-84.40626529999999,False,Atlanta,30349,Laboratory Testing,(3) Health and medical,33.61541,-84.49033,67602
4102,Apogee Women's Health,"['2575 Jolly Rd', 'College Park, GA 30349']",(404) 767-8886,33.61226,-84.47462,False,Atlanta,30349,Medical Centers,(3) Health and medical,33.61541,-84.49033,67602
4103,Total Body,"['1720 Phoenix Blvd', 'Ste 450', 'College Park, GA 30349']",(770) 907-0603,33.613791299999995,-84.44547890000001,False,Atlanta,30349,Weight Loss Centers,(3) Health and medical,33.61541,-84.49033,67602
4104,Atlanta Center for Womens Choice,"['6210 Old National Hwy', 'College Park, GA 30349']",(404) 534-9359,33.58566879999999,-84.468582,False,Atlanta,30349,Medical Centers,(3) Health and medical,33.61541,-84.49033,67602
4105,The Entry Enforcer,"['Atlanta, GA 30349']",(404) 289-6960,33.6113128662109,-84.4715347290039,False,Atlanta,30349,Security Systems,(1) safety and security,33.61541,-84.49033,67602
4106,LockDownProtection,"['Atlanta, GA 30349']",(404) 200-3124,33.622688293456996,-84.5264129638672,False,Atlanta,30349,Security Systems,(1) safety and security,33.61541,-84.49033,67602
4107,Comcast Xfinity Retail Store,"['5631 W Fayetteville Rd', 'College Park, GA 30349']",(470) 344-8874,33.60251029999999,-84.4464721,False,Atlanta,30349,Internet Service Providers,(5) Communications,33.61541,-84.49033,67602
4108,Relay Bike Share,"['Atlanta, GA 30349']",(678) 710-9900,33.6113128662109,-84.4715347290039,False,Atlanta,30349,Party Bike Rentals,(6) Transportation,33.61541,-84.49033,67602
4109,My Ride Is Here,"['1651 Phoenix Blvd', 'Atlanta, GA 30349']",(770) 944-8208,33.6199897535367,-84.4426493346691,False,Atlanta,30349,Transportation,(6) Transportation,33.61541,-84.49033,67602
4110,A Atlanta Comfort Limousine,"['2245 Godby Rd', 'Atlanta, GA 30349']",(404) 559-1558,33.6168594360352,-84.46331787109379,False,Atlanta,30349,Limos,(6) Transportation,33.61541,-84.49033,67602
4111,RML Car Service,"['1954 Airport Rd', 'Atlanta, GA 30349']",(678) 429-7655,33.87717429999999,-84.3080977,False,Atlanta,30349,Limos,(6) Transportation,33.61541,-84.49033,67602
4112,Airport Taxi Atl,"['4944 Wexford Trl', 'Atlanta, GA 30349']",(404) 723-2544,33.605789184570305,-84.5495223999023,False,Atlanta,30349,Taxis,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4113,RML Car Service,"['1954 Airport Rd', 'Atlanta, GA 30349']",(678) 429-7655,33.87717429999999,-84.3080977,False,Atlanta,30349,Limos,"(2) Food, water, sheltering",33.61541,-84.49033,67602
4114,uBreakiFix,"['1568 Avenue Pl', 'D1-110', 'Atlanta, GA 30322']",(404) 549-8159,33.8011739,-84.3268475,False,Atlanta,30322,Mobile Phone Repair,(5) Communications,33.793754,-84.3238,2023
4115,Children's Healthcare of Atlanta - Egleston Hospital,"['1405 Clifton Rd NE', 'Atlanta, GA 30322']",(404) 785-5437,33.7938449717646,-84.3199570618408,False,Atlanta,30322,Hospitals,(3) Health and medical,33.793754,-84.3238,2023
4116,Winship Cancer Institute of Emory University,"['1365 Clifton Rd', 'Bldg C', 'Atlanta, GA 30322']",(404) 778-1900,33.792621600000004,-84.3208313,False,Atlanta,30322,Medical Centers,(3) Health and medical,33.793754,-84.3238,2023
4117,Emory Clinic,"['1365 Clifton Rd NE', 'Atlanta, GA 30322']",(404) 778-5000,33.792782,-84.319418,False,Atlanta,30322,Medical Centers,(3) Health and medical,33.793754,-84.3238,2023
4118,Cliff Shuttles,"['Decatur, GA 30322']",(404) 727-1829,33.809225500000004,-84.2805478,False,Atlanta,30322,Public Transportation,(6) Transportation,33.793754,-84.3238,2023
4119,Cellairis,"['265 18th St NW', 'Ste 4160', 'Atlanta, GA 30363']",(470) 432-6565,33.7929304469356,-84.39598685691709,False,Atlanta,30363,Mobile Phone Repair,(5) Communications,33.844371,-84.47405,2680
4120,"Twelve Midtown, Autograph Collection","['361 17th Street NW', 'Atlanta, GA 30363']",(404) 961-1212,33.7915131788664,-84.3983363233019,False,Atlanta,30363,Hotels,"(2) Food, water, sheltering",33.844371,-84.47405,2680
4121,"Belinda Antoinette Brown-Saddler, MD","['232 19th St NW', 'Ste 7220', 'Atlanta, GA 30363']",(404) 367-3000,33.7932451,-84.3955038,False,Atlanta,30363,Family Practice,(3) Health and medical,33.844371,-84.47405,2680
4122,"Patrick S. Coleman, MD","['232 19th St NW', 'Ste 7220', 'Atlanta, GA 30363']",(404) 367-3000,33.7932451,-84.3955038,False,Atlanta,30363,Internal Medicine,(3) Health and medical,33.844371,-84.47405,2680
4123,AT&T Store,"['1380 Atlantic Dr', 'Ste 14155', 'Atlanta, GA 30363']",(404) 249-9052,33.793052,-84.3977444809857,False,Atlanta,30363,Mobile Phones,(5) Communications,33.844371,-84.47405,2680
4124,Atlantic Station Shuttle,"['171 17th St', 'Atlanta, GA 30363']",(404) 249-9138,33.7913474,-84.3940329,False,Atlanta,30363,Airport Shuttles,(6) Transportation,33.844371,-84.47405,2680
4125,Party Bus Animals,"['Atlanta, GA 30363']",(404) 890-0527,33.791774,-84.400216,False,Atlanta,30363,Party Bus Rentals,(6) Transportation,33.844371,-84.47405,2680
4126,Hot Atl Party Bus,"['361 17th St NW', 'Atlanta, GA 30363']",(404) 543-2052,33.79162,-84.39806,False,Atlanta,30363,Party Bus Rentals,(6) Transportation,33.844371,-84.47405,2680
4127,Smile Splendor,"['201 17th St NW', 'Fl 3', 'Atlanta, GA 30363']",(877) 442-5424,33.791393299999996,-84.39440920000001,False,Atlanta,30363,Medical Spas,(3) Health and medical,33.844371,-84.47405,2680
4128,Cellairis,"['Mall of Georgia', '3333 Buford Dr', 'Buford, GA 30519']",(678) 324-9263,34.0670479707577,-83.98795288056141,False,Buford,30519,Mobile Phone Repair,(5) Communications,34.089419,-83.94701,39812
4129,QuikTrip,"['2900 Buford Dr', 'Buford, GA 30519']",(770) 831-1450,34.0514538315733,-83.99507305885109,False,Buford,30519,Convenience Stores,"(4) Energy (power, fuel)",34.089419,-83.94701,39812
4130,Courtyard by Marriott Atlanta Buford Mall of Georgia,"['1405 Mall of Georgia Boulevard', 'Buford, GA 30519']",(678) 745-3380,34.05939,-83.99567990000001,False,Buford,30519,Hotels,"(2) Food, water, sheltering",34.089419,-83.94701,39812
4131,Dermani Medspa ,"['3310 Buford Dr NE', 'Ste 33', 'Buford, GA 30519']",(770) 212-2242,34.069883000000004,-83.985692,False,Buford,30519,Medical Spas,(3) Health and medical,34.089419,-83.94701,39812
4132,Apple Store,"['3333 Buford Dr', 'Ste 2055A', 'Mall of Georgia', 'Buford, GA 30519']",(678) 288-3400,34.065657,-83.983213,False,Buford,30519,IT Services & Computer Repair,(5) Communications,34.089419,-83.94701,39812
4133,CPR Cell Phone Repair Buford,"['3410 Buford Dr NE', 'Ste G410', 'Buford, GA 30519']",(770) 945-9333,34.0758127,-83.9846008,False,Buford,30519,Mobile Phones,(5) Communications,34.089419,-83.94701,39812
4134,Staples,"['3205 Woodward Crossing Blvd', 'Buford, GA 30519']",(678) 482-6318,34.069777,-83.978435,False,Buford,30519,Printing Services,(5) Communications,34.089419,-83.94701,39812
4135,uBreakiFix,"['3264 Buford Dr', 'Ste 90', 'Buford, GA 30519']",(678) 765-7674,34.067701899999996,-83.9869658,False,Buford,30519,Electronics Repair,(5) Communications,34.089419,-83.94701,39812
4136,Batteries Plus Bulbs,"['1935 Buford Mill Dr', 'Ste I', 'Buford, GA 30519']",(770) 614-7037,34.086335999999996,-83.98818299999999,False,Buford,30519,Battery Stores,(5) Communications,34.089419,-83.94701,39812
4137,Verizon,"['3397 Buford Dr', 'Ste A', 'Buford, GA 30519']",(678) 482-7576,34.074447,-83.98327359999999,False,Buford,30519,Mobile Phones,(5) Communications,34.089419,-83.94701,39812
4138,The FIX - Mall of Georgia,"['3333 Buford Dr NE', 'Buford, GA 30519']",(470) 589-1266,34.06429489999999,-83.982776,False,Buford,30519,Mobile Phone Repair,(5) Communications,34.089419,-83.94701,39812
4139,T-Mobile,"['3350 Buford Dr', 'Bldg B Ste 250', 'Buford, GA 30519']",(770) 614-7450,34.072763099999996,-83.984884,False,Buford,30519,Mobile Phones,(5) Communications,34.089419,-83.94701,39812
4140,Chevron Food Mart,"['2800 Hamilton Mill Rd', 'Buford, GA 30519']",None,34.0816125443323,-83.9249692516126,False,Buford,30519,Gas Stations,"(4) Energy (power, fuel)",34.089419,-83.94701,39812
4141,BP,"['2483 Hamilton Mill Pkwy', 'Buford, GA 30519']",(770) 932-9545,34.072900051183304,-83.917237001525,False,Buford,30519,Gas Stations,"(4) Energy (power, fuel)",34.089419,-83.94701,39812
4142,Shell,"['2525 Hamilton Mill Rd', 'Buford, GA 30519']",(770) 932-1460,34.0767385166605,-83.9174404345498,False,Buford,30519,Gas Stations,"(4) Energy (power, fuel)",34.089419,-83.94701,39812
4143,Chevron Food Mart,"['2800 Hamilton Mill Rd', 'Buford, GA 30519']",None,34.0816125443323,-83.9249692516126,False,Buford,30519,Gas Stations,"(2) Food, water, sheltering",34.089419,-83.94701,39812
4144,BP,"['2483 Hamilton Mill Pkwy', 'Buford, GA 30519']",(770) 932-9545,34.072900051183304,-83.917237001525,False,Buford,30519,Gas Stations,"(2) Food, water, sheltering",34.089419,-83.94701,39812
4145,Shell,"['2525 Hamilton Mill Rd', 'Buford, GA 30519']",(770) 932-1460,34.0767385166605,-83.9174404345498,False,Buford,30519,Gas Stations,"(2) Food, water, sheltering",34.089419,-83.94701,39812
4146,Buford Family Practice And Urgent Care Center,"['2805 Hamilton Mill Rd', 'Ste 1102', 'Buford, GA 30519']",(678) 541-0588,34.082297774363106,-83.92398100000001,False,Buford,30519,Family Practice,(3) Health and medical,34.089419,-83.94701,39812
4147,Amada Senior Care,"['2550 Hamilton Mill Rd', 'Ste 400', 'Buford, GA 30519']",(678) 765-7319,34.07712,-83.91832,False,Buford,30519,Elder Care Planning,(3) Health and medical,34.089419,-83.94701,39812
4148,AT&T Store,"['3265 Sardis Church Rd', 'Ste 107', 'Buford, GA 30519']",(770) 271-2647,34.0787346083253,-83.91899029695891,False,Buford,30519,Mobile Phones,(5) Communications,34.089419,-83.94701,39812
4149,Verizon Authorized Retailer - Cellular Sales,"['2680 Hamilton Mill Rd', 'Ste 100', 'Buford, GA 30519']",(678) 541-6730,34.0799851,-83.91984790000001,False,Buford,30519,Mobile Phones,(5) Communications,34.089419,-83.94701,39812
4150,T-Mobile,"['2690 Hamilton Mill Rd', 'Ste 200', 'Buford, GA 30519']",(770) 271-1410,34.0797557036377,-83.9208805561066,False,Buford,30519,Mobile Phones,(5) Communications,34.089419,-83.94701,39812
4151,Atlantic Nexus,"['5480 Holloman Rd', 'Powder Springs, GA 30127']",(770) 222-4455,33.821666717529304,-84.6936798095703,False,Powder Springs,30127,Internet Service Providers,(5) Communications,33.874553000000006,-84.68784,60347
4152,Sanders Electric,"['3180 Florence Rd', 'Ste 205', 'Powder Springs, GA 30127']",(770) 439-1896,33.880023,-84.705398,False,Powder Springs,30127,Electricians,"(4) Energy (power, fuel)",33.874553000000006,-84.68784,60347
4153,Grands,"['6435 Hiram Douglasville H', 'Powder Springs, GA 30127']",(770) 489-5729,33.80032,-84.75716,False,Powder Springs,30127,Convenience Stores,"(2) Food, water, sheltering",33.874553000000006,-84.68784,60347
4154,Extended Family Support,"['5077 Dallas Hwy', 'Ste 301', 'Powder Springs, GA 30127']",(770) 693-4995,33.9413414,-84.7001343,False,Powder Springs,30127,Home Health Care,(3) Health and medical,33.874553000000006,-84.68784,60347
4155,Kclub Consumer Electronics,"['3217 New Macland Rd', 'Powder Springs, GA 30127']",(770) 943-1700,33.874958,-84.675224,False,Powder Springs,30127,Mobile Phone Repair,(5) Communications,33.874553000000006,-84.68784,60347
4156,Village Podiatry Center of Powder Springs,"['5041 Dallas Hwy', 'Ste 101H', 'Powder Spring, GA 30127']",(770) 499-0080,33.941145399999996,-84.69843159999999,False,Powder Springs,30127,Podiatrists,(3) Health and medical,33.874553000000006,-84.68784,60347
4157,"C Raghavan, MD - West Cobb Internal Medicine","['5077 Dallas Hwy', 'Ste 315', 'Powder Springs, GA 30127']",(770) 218-1880,33.94065,-84.69966,False,Powder Springs,30127,Internal Medicine,(3) Health and medical,33.874553000000006,-84.68784,60347
4158,Kroger,"['4400 Brownsville Rd', 'Powder Springs, GA 30127']",(770) 222-4200,33.846621,-84.699421,False,Powder Springs,30127,Drugstores,"(4) Energy (power, fuel)",33.874553000000006,-84.68784,60347
4159,AML Computer Services,"['258 Beartooth Pkwy', 'Ste 180', 'Dawsonville, GA 30534']",(678) 341-0821,34.360406,-84.034424,False,Dawsonville,30534,Mobile Phone Repair,(5) Communications,34.416521,-84.10849,26685
4160,American Dream Vacations - Georgia,"['532 Carlisle Rd', 'Dawsonville, GA 30534']",(706) 344-1275,34.3420279026031,-84.04552213847641,False,Dawsonville,30534,RV Rental,"(2) Food, water, sheltering",34.416521,-84.10849,26685
4161,Marshall plumbing,"['192 Hickory Hill Dr', 'Dawsonville, GA 30534']",(678) 776-7367,34.358792,-84.085412,False,Dawsonville,30534,Plumbing,"(2) Food, water, sheltering",34.416521,-84.10849,26685
4162,Blue Real Spring Water,"['Dawsonville, GA 30534']",(678) 920-7879,34.4212684631348,-84.116943359375,False,Dawsonville,30534,Water Delivery,"(2) Food, water, sheltering",34.416521,-84.10849,26685
4163,RosaBella Esthetics,"['100 Old Dawson Village Rd E', 'Ste 220', 'Dawsonville, GA 30534']",(706) 680-7672,34.361746999999994,-84.032905,False,Dawsonville,30534,Weight Loss Centers,(3) Health and medical,34.416521,-84.10849,26685
4164,Serenity Medical Health & Beauty Spa,"['1080 Lumpkin Campground Rd', 'Ste 200', 'Dawsonville, GA 30534']",(706) 265-6467,34.588726,-83.581177,False,Dawsonville,30534,Medical Spas,(3) Health and medical,34.416521,-84.10849,26685
4165,Amicalola Falls State Park,"['418 Amicalola Falls Lodge Rd', 'Dawsonville, GA 30534']",(706) 265-8888,34.5613369095852,-84.24778824409199,False,Dawsonville,30534,Parks,"(2) Food, water, sheltering",34.416521,-84.10849,26685
4166,Amicalola Falls State Park and Lodge,"['418 Amicalola Falls State Park Rd', 'Dawsonville, GA 30534']",(706) 265-4703,34.5652328634447,-84.2427080863657,False,Dawsonville,30534,Parks,"(2) Food, water, sheltering",34.416521,-84.10849,26685
4167,Amicalola Falls State Park & Lodge,"['418 Amicalola Falls Lodge Rd', 'Dawsonville, GA 30534']",(706) 344-1500,34.565512627532705,-84.2423852777822,False,Dawsonville,30534,Guest Houses,"(2) Food, water, sheltering",34.416521,-84.10849,26685
4168,Under the Hemlock Campground and Cabins,"['5545 Hwy 52', 'Dawsonville, GA 30534']",(706) 265-4603,34.5472204299016,-84.260295391958,False,Dawsonville,30534,Campgrounds,"(2) Food, water, sheltering",34.416521,-84.10849,26685
4169,Jackson Lake House,"['240 Amicalola State Park', 'Dawsonville, GA 30534']",(404) 787-3264,34.5567166,-84.2497309,False,Dawsonville,30534,Vacation Rentals,"(2) Food, water, sheltering",34.416521,-84.10849,26685
4170,Action Limousines,"['4350 N Henry Blvd', 'Stockbridge, GA 30281']",(770) 507-1727,33.5435872,-84.2221322,False,Stockbridge,30281,Limos,(6) Transportation,33.547578,-84.21809,66140
4171,Georgia Electric Service & Install,"['Stockbridge, GA 30281']",(770) 766-3300,33.5442781,-84.2338093,False,Stockbridge,30281,Electricians,"(4) Energy (power, fuel)",33.547578,-84.21809,66140
4172,Action Limousines,"['4350 N Henry Blvd', 'Stockbridge, GA 30281']",(770) 507-1727,33.5435872,-84.2221322,False,Stockbridge,30281,Limos,"(2) Food, water, sheltering",33.547578,-84.21809,66140
4173,TCTRC,"['3580 Walt Stephens Rd', 'Stockbridge, GA 30281']",(404) 462-5308,33.5274828660302,-84.27200686145291,False,Stockbridge,30281,Mobile Phone Repair,(5) Communications,33.547578,-84.21809,66140
4174,BP,"['4624 GA-138', 'Stockbridge, GA 30281']",(770) 922-1311,33.5915927272724,-84.13768023534809,False,Stockbridge,30281,Gas Stations,"(4) Energy (power, fuel)",33.547578,-84.21809,66140
4175,Shell,"['4361 Georgia 155 N', 'Stockbridge, GA 30281']",(770) 389-1888,33.5671793195835,-84.1431137556031,False,Stockbridge,30281,Gas Stations,"(4) Energy (power, fuel)",33.547578,-84.21809,66140
4176,Delta Plumbing,"['85 Daniel Dr', 'Stockbridge, GA 30281']",(770) 474-5555,33.555889,-84.2624629,False,Stockbridge,30281,Plumbing,"(2) Food, water, sheltering",33.547578,-84.21809,66140
4177,All Pro Rooter & Septic,"['4444 N Henry Blvd', 'Stockbridge, GA 30281']",(678) 468-8900,33.5439515,-84.2251657,False,Stockbridge,30281,Septic Services,"(2) Food, water, sheltering",33.547578,-84.21809,66140
4178,ENT of Georgia South- Stockbridge,"['830 Eagles Landing Pkwy', 'Ste 102', 'Stockbridge, GA 30281']",(770) 991-2800,33.51355,-84.21592,False,Stockbridge,30281,Ear Nose & Throat,(3) Health and medical,33.547578,-84.21809,66140
4179,Kindred at Home,"['200 Business Center Dr', 'Ste 218', 'Stockbridge, GA 30281']",(678) 289-6044,33.518508911132805,-84.2079238891602,False,Stockbridge,30281,Home Health Care,(3) Health and medical,33.547578,-84.21809,66140
4180,QuikTrip,"['1614 Hudson Bridge Rd', 'Stockbridge, GA 30281']",(770) 506-4014,33.503768,-84.239675,False,Stockbridge,30281,Convenience Stores,"(4) Energy (power, fuel)",33.547578,-84.21809,66140
4181,QuikTrip,"['5260 N Henry Blvd', 'Stockbridge, GA 30281']",(770) 389-0238,33.5479134,-84.2516615,False,Stockbridge,30281,Convenience Stores,"(4) Energy (power, fuel)",33.547578,-84.21809,66140
